image,pixel_agreement,miou_proxy
Component_51/Component_51_with_bg_0.png,0.9998,0.7099
Component_51/Component_51_with_bg_1.png,0.9979,0.4990
Component_51/Component_51_with_bg_3.png,0.9987,0.4994
Component_51/Component_51_with_bg_4.png,1.0000,1.0000
Component_51/Component_51_with_bg_5.png,0.9842,0.3281
Component_52/Component_52_with_bg_0.png,0.9998,0.7285
Component_52/Component_52_with_bg_1.png,1.0000,1.0000
Component_52/Component_52_with_bg_3.png,0.9997,0.4998
Component_52/Component_52_with_bg_4.png,1.0000,1.0000
Component_52/Component_52_with_bg_5.png,0.9854,0.2463
Component_53/Component_53_with_bg_0.png,0.9999,0.8198
Component_53/Component_53_with_bg_1.png,1.0000,1.0000
Component_53/Component_53_with_bg_3.png,0.9988,0.4994
Component_53/Component_53_with_bg_4.png,1.0000,1.0000
Component_53/Component_53_with_bg_5.png,0.9815,0.1964
Component_54/Component_54_with_bg_0.png,0.9999,0.8537
Component_54/Component_54_with_bg_1.png,1.0000,1.0000
Component_54/Component_54_with_bg_3.png,0.9980,0.5237
Component_54/Component_54_with_bg_4.png,1.0000,1.0000
Component_54/Component_54_with_bg_5.png,0.9747,0.3249
Component_55/Component_55_with_bg_0.png,0.9992,0.5862
Component_55/Component_55_with_bg_1.png,1.0000,1.0000
Component_55/Component_55_with_bg_3.png,1.0000,1.0000
Component_55/Component_55_with_bg_4.png,1.0000,1.0000
Component_55/Component_55_with_bg_5.png,0.9798,0.3266
Component_56/Component_56_with_bg_0.png,0.9989,0.5925
Component_56/Component_56_with_bg_3.png,0.9985,0.8567
Component_56/Component_56_with_bg_4.png,1.0000,1.0000
Component_56/Component_56_with_bg_5.png,0.9893,0.2473
Component_57/Component_57_with_bg_0.png,0.9999,0.8926
Component_57/Component_57_with_bg_3.png,0.9980,0.4990
Component_57/Component_57_with_bg_4.png,1.0000,1.0000
Component_57/Component_57_with_bg_5.png,0.9967,0.3322
Component_58/Component_58_with_bg_0.png,0.9993,0.4997
Component_58/Component_58_with_bg_3.png,0.9997,0.4999
Component_58/Component_58_with_bg_4.png,1.0000,1.0000
Component_58/Component_58_with_bg_5.png,0.9996,0.4998
Component_59/Component_59_with_bg_0.png,0.9993,0.6608
Component_59/Component_59_with_bg_3.png,0.9717,0.4858
Component_59/Component_59_with_bg_4.png,1.0000,1.0000
Component_59/Component_59_with_bg_5.png,0.9887,0.3296
Component_6/Component_6_with_bg_0.png,1.0000,1.0000
Component_6/Component_6_with_bg_1.png,1.0000,1.0000
Component_6/Component_6_with_bg_3.png,1.0000,1.0000
Component_6/Component_6_with_bg_4.png,0.9995,0.4998
Component_6/Component_6_with_bg_5.png,0.9630,0.4815
Component_60/Component_60_with_bg_0.png,0.9999,0.8638
Component_60/Component_60_with_bg_3.png,0.9969,0.4985
Component_60/Component_60_with_bg_4.png,1.0000,1.0000
Component_60/Component_60_with_bg_5.png,0.9935,0.4968
Component_61/Component_61_with_bg_0.png,0.9994,0.4997
Component_61/Component_61_with_bg_3.png,1.0000,1.0000
Component_61/Component_61_with_bg_4.png,1.0000,1.0000
Component_61/Component_61_with_bg_5.png,0.9931,0.3310
Component_62/Component_62_with_bg_0.png,0.9994,0.7183
Component_62/Component_62_with_bg_3.png,1.0000,1.0000
Component_62/Component_62_with_bg_4.png,1.0000,1.0000
Component_62/Component_62_with_bg_5.png,0.9943,0.3314
Component_63/Component_63_with_bg_0.png,0.9992,0.4996
Component_63/Component_63_with_bg_3.png,0.9997,0.4999
Component_63/Component_63_with_bg_4.png,1.0000,1.0000
Component_63/Component_63_with_bg_5.png,0.9945,0.4972
Component_64/Component_64_with_bg_0.png,0.9996,0.7321
Component_64/Component_64_with_bg_3.png,0.9968,0.4984
Component_64/Component_64_with_bg_4.png,1.0000,1.0000
Component_64/Component_64_with_bg_5.png,0.9931,0.3310
Component_65/Component_65_with_bg_0.png,0.9994,0.5979
Component_65/Component_65_with_bg_3.png,0.9999,0.5000
Component_65/Component_65_with_bg_4.png,1.0000,1.0000
Component_65/Component_65_with_bg_5.png,0.9981,0.3327
Component_66/Component_66_with_bg_0.png,0.9991,0.7359
Component_66/Component_66_with_bg_3.png,1.0000,1.0000
Component_66/Component_66_with_bg_4.png,0.9987,0.4993
Component_66/Component_66_with_bg_5.png,0.9983,0.4992
Component_67/Component_67_with_bg_0.png,0.9996,0.6940
Component_67/Component_67_with_bg_3.png,1.0000,1.0000
Component_67/Component_67_with_bg_4.png,1.0000,1.0000
Component_67/Component_67_with_bg_5.png,0.9872,0.3291
Component_68/Component_68_with_bg_0.png,0.9995,0.6761
Component_68/Component_68_with_bg_3.png,1.0000,1.0000
Component_68/Component_68_with_bg_4.png,1.0000,1.0000
Component_68/Component_68_with_bg_5.png,0.9936,0.4968
Component_69/Component_69_with_bg_0.png,0.9995,0.6319
Component_69/Component_69_with_bg_3.png,1.0000,1.0000
Component_69/Component_69_with_bg_4.png,1.0000,1.0000
Component_69/Component_69_with_bg_5.png,0.9956,0.3319
Component_7/Component_7_with_bg_0.png,1.0000,1.0000
Component_7/Component_7_with_bg_1.png,1.0000,1.0000
Component_7/Component_7_with_bg_3.png,1.0000,1.0000
Component_70/Component_70_with_bg_0.png,0.9997,0.7024
Component_70/Component_70_with_bg_3.png,1.0000,1.0000
Component_70/Component_70_with_bg_4.png,1.0000,1.0000
Component_70/Component_70_with_bg_5.png,0.9896,0.3299
Component_71/Component_71_with_bg_0.png,0.9992,0.5298
Component_71/Component_71_with_bg_3.png,1.0000,1.0000
Component_71/Component_71_with_bg_4.png,1.0000,1.0000
Component_71/Component_71_with_bg_5.png,0.9832,0.3277
Component_72/Component_72_with_bg_0.png,1.0000,0.9308
Component_72/Component_72_with_bg_3.png,1.0000,1.0000
Component_72/Component_72_with_bg_4.png,1.0000,1.0000
Component_72/Component_72_with_bg_5.png,0.9939,0.4969
Component_73/Component_73_with_bg_0.png,1.0000,1.0000
Component_73/Component_73_with_bg_1.png,0.9998,0.4999
Component_73/Component_73_with_bg_3.png,1.0000,1.0000
Component_73/Component_73_with_bg_4.png,1.0000,1.0000
Component_73/Component_73_with_bg_5.png,0.9820,0.3273
Component_74/Component_74_with_bg_0.png,1.0000,1.0000
Component_74/Component_74_with_bg_3.png,1.0000,1.0000
Component_74/Component_74_with_bg_4.png,1.0000,1.0000
Component_74/Component_74_with_bg_5.png,0.9884,0.4942
Component_75/Component_75_with_bg_0.png,0.9990,0.5619
Component_75/Component_75_with_bg_3.png,0.9922,0.4963
Component_75/Component_75_with_bg_4.png,1.0000,1.0000
Component_75/Component_75_with_bg_5.png,0.9872,0.2468
Component_76/Component_76_with_bg_0.png,0.9987,0.5581
Component_76/Component_76_with_bg_3.png,0.9937,0.4969
Component_76/Component_76_with_bg_4.png,1.0000,1.0000
Component_76/Component_76_with_bg_5.png,0.9865,0.3288
Component_77/Component_77_with_bg_0.png,0.9972,0.5123
Component_77/Component_77_with_bg_3.png,0.9905,0.4952
Component_77/Component_77_with_bg_4.png,1.0000,1.0000
Component_77/Component_77_with_bg_5.png,0.9931,0.3310
Component_78/Component_78_with_bg_0.png,0.9998,0.7856
Component_78/Component_78_with_bg_3.png,0.9890,0.4945
Component_78/Component_78_with_bg_4.png,0.9925,0.4963
Component_78/Component_78_with_bg_5.png,0.9890,0.3297
Component_79/Component_79_with_bg_0.png,0.9883,0.5684
Component_79/Component_79_with_bg_3.png,1.0000,1.0000
Component_79/Component_79_with_bg_4.png,1.0000,1.0000
Component_79/Component_79_with_bg_5.png,0.9759,0.3573
Component_8/Component_8_with_bg_0.png,1.0000,1.0000
Component_8/Component_8_with_bg_1.png,1.0000,1.0000
Component_8/Component_8_with_bg_2.png,1.0000,1.0000
Component_8/Component_8_with_bg_4.png,0.9994,0.4997
Component_80/Component_80_with_bg_0.png,0.9976,0.6138
Component_80/Component_80_with_bg_3.png,0.9960,0.5755
Component_80/Component_80_with_bg_5.png,0.9873,0.2468
Component_81/Component_81_with_bg_3.png,1.0000,1.0000
Component_81/Component_81_with_bg_5.png,0.9783,0.3279
Component_82/Component_82_with_bg_3.png,1.0000,1.0000
Component_82/Component_82_with_bg_5.png,0.9789,0.3267
Component_83/Component_83_with_bg_3.png,1.0000,1.0000
Component_83/Component_83_with_bg_5.png,0.9825,0.2460
Component_84/Component_84_with_bg_3.png,1.0000,1.0000
Component_84/Component_84_with_bg_4.png,1.0000,1.0000
Component_84/Component_84_with_bg_5.png,0.9827,0.4913
Component_85/Component_85_with_bg_3.png,0.9994,0.4997
Component_85/Component_85_with_bg_4.png,0.9998,0.4999
Component_85/Component_85_with_bg_5.png,0.9771,0.4885
Component_86/Component_86_with_bg_0.png,0.9822,0.4911
Component_86/Component_86_with_bg_3.png,0.9439,0.4720
Component_86/Component_86_with_bg_4.png,1.0000,1.0000
Component_86/Component_86_with_bg_5.png,0.8763,0.3600
Component_87/Component_87_with_bg_0.png,1.0000,1.0000
Component_87/Component_87_with_bg_4.png,1.0000,1.0000
Component_87/Component_87_with_bg_5.png,0.9472,0.4736
Component_88/Component_88_with_bg_0.png,1.0000,1.0000
Component_88/Component_88_with_bg_3.png,1.0000,1.0000
Component_88/Component_88_with_bg_4.png,0.7158,0.3615
Component_89/Component_89_with_bg_1.png,1.0000,1.0000
Component_89/Component_89_with_bg_2.png,0.9730,0.3243
Component_89/Component_89_with_bg_3.png,0.8378,0.4189
Component_89/Component_89_with_bg_4.png,1.0000,1.0000
Component_89/Component_89_with_bg_5.png,0.9991,0.4995
Component_9/Component_9_with_bg_0.png,1.0000,1.0000
Component_9/Component_9_with_bg_1.png,1.0000,1.0000
Component_9/Component_9_with_bg_2.png,1.0000,1.0000
Component_9/Component_9_with_bg_3.png,1.0000,1.0000
Component_9/Component_9_with_bg_4.png,1.0000,1.0000
Component_9/Component_9_with_bg_5.png,1.0000,1.0000
Component_90/Component_90_with_bg_1.png,1.0000,1.0000
Component_90/Component_90_with_bg_2.png,0.9945,0.3315
Component_90/Component_90_with_bg_3.png,1.0000,1.0000
Component_90/Component_90_with_bg_4.png,0.7889,0.3944
Component_90/Component_90_with_bg_5.png,0.9402,0.3589
Component_91/Component_91_with_bg_5.png,0.9371,0.4706
Component_92/Component_92_with_bg_3.png,0.9959,0.4979
Component_92/Component_92_with_bg_5.png,0.9939,0.4970
Component_93/Component_93_with_bg_0.png,0.9848,0.3283
Component_93/Component_93_with_bg_3.png,0.7916,0.3958
Component_93/Component_93_with_bg_5.png,0.9978,0.4989
Component_94/Component_94_with_bg_0.png,0.9043,0.3014
Component_94/Component_94_with_bg_2.png,1.0000,0.9739
Component_94/Component_94_with_bg_3.png,0.9138,0.4569
Component_94/Component_94_with_bg_5.png,1.0000,0.9891
Component_95/Component_95_with_bg_0.png,0.9874,0.3291
Component_95/Component_95_with_bg_3.png,0.7922,0.3961
Component_95/Component_95_with_bg_5.png,0.9472,0.2368
Component_96/Component_96_with_bg_0.png,0.9032,0.3011
Component_96/Component_96_with_bg_3.png,0.7694,0.2570
Component_96/Component_96_with_bg_5.png,0.9916,0.2479
Component_97/Component_97_with_bg_0.png,0.9406,0.3135
Component_97/Component_97_with_bg_3.png,0.8573,0.2858
Component_97/Component_97_with_bg_5.png,0.9791,0.3264
Component_98/Component_98_with_bg_0.png,0.9466,0.4733
Component_98/Component_98_with_bg_3.png,0.8416,0.2807
Component_98/Component_98_with_bg_5.png,0.9945,0.3315
Component_99/Component_99_with_bg_2.png,1.0000,0.9806
Component_99/Component_99_with_bg_3.png,0.8901,0.4450
Component_99/Component_99_with_bg_5.png,1.0000,0.9982
Instance/Instance_with_bg_0.png,1.0000,1.0000
Instance/Instance_with_bg_1.png,0.9993,0.4997
Instance/Instance_with_bg_2.png,1.0000,1.0000
Instance/Instance_with_bg_3.png,1.0000,1.0000
Instance/Instance_with_bg_4.png,1.0000,1.0000
model_02979285b21a6d64e7ac185e0c62abfc_0/model_02979285b21a6d64e7ac185e0c62abfc_0_with_bg_0.png,1.0000,1.0000
model_02979285b21a6d64e7ac185e0c62abfc_0/model_02979285b21a6d64e7ac185e0c62abfc_0_with_bg_1.png,1.0000,1.0000
model_02979285b21a6d64e7ac185e0c62abfc_0/model_02979285b21a6d64e7ac185e0c62abfc_0_with_bg_2.png,1.0000,1.0000
model_02979285b21a6d64e7ac185e0c62abfc_0/model_02979285b21a6d64e7ac185e0c62abfc_0_with_bg_5.png,1.0000,1.0000
model_02b12d2f94e16644eb5b75b082ed6764_0/model_02b12d2f94e16644eb5b75b082ed6764_0_with_bg_1.png,1.0000,1.0000
model_02b12d2f94e16644eb5b75b082ed6764_0/model_02b12d2f94e16644eb5b75b082ed6764_0_with_bg_4.png,0.9959,0.3320
model_03329c4db5bcb410d1967c31d4a35264_0/model_03329c4db5bcb410d1967c31d4a35264_0_with_bg_2.png,0.5368,0.2684
model_05030d6a7abee766ddd3b1f13ba0f985_0/model_05030d6a7abee766ddd3b1f13ba0f985_0_with_bg_2.png,1.0000,1.0000
model_0515424cf5e8c0043cebb3f6931e8e44_0/model_0515424cf5e8c0043cebb3f6931e8e44_0_with_bg_1.png,0.9632,0.3211
model_0515424cf5e8c0043cebb3f6931e8e44_0/model_0515424cf5e8c0043cebb3f6931e8e44_0_with_bg_2.png,1.0000,1.0000
model_0515424cf5e8c0043cebb3f6931e8e44_0/model_0515424cf5e8c0043cebb3f6931e8e44_0_with_bg_4.png,0.9997,0.4999
model_0515424cf5e8c0043cebb3f6931e8e44_0/model_0515424cf5e8c0043cebb3f6931e8e44_0_with_bg_5.png,1.0000,1.0000
model_067da7d7cc53dded9ba5eccbfd837c4a_0/model_067da7d7cc53dded9ba5eccbfd837c4a_0_with_bg_0.png,0.9969,0.4984
model_067da7d7cc53dded9ba5eccbfd837c4a_0/model_067da7d7cc53dded9ba5eccbfd837c4a_0_with_bg_1.png,0.9912,0.5462
model_067da7d7cc53dded9ba5eccbfd837c4a_0/model_067da7d7cc53dded9ba5eccbfd837c4a_0_with_bg_2.png,0.8165,0.2041
model_067da7d7cc53dded9ba5eccbfd837c4a_0/model_067da7d7cc53dded9ba5eccbfd837c4a_0_with_bg_5.png,0.7832,0.3916
model_077bbc5bca0bcbc588b96eaf0792c5a2_0/model_077bbc5bca0bcbc588b96eaf0792c5a2_0_with_bg_1.png,1.0000,1.0000
model_077bbc5bca0bcbc588b96eaf0792c5a2_0/model_077bbc5bca0bcbc588b96eaf0792c5a2_0_with_bg_2.png,0.9947,0.6889
model_077bbc5bca0bcbc588b96eaf0792c5a2_0/model_077bbc5bca0bcbc588b96eaf0792c5a2_0_with_bg_4.png,0.9999,0.4999
model_07e5570aa6c36bc6ca67f9415abfff19_0/model_07e5570aa6c36bc6ca67f9415abfff19_0_with_bg_1.png,1.0000,1.0000
model_07e5570aa6c36bc6ca67f9415abfff19_0/model_07e5570aa6c36bc6ca67f9415abfff19_0_with_bg_4.png,1.0000,1.0000
model_087bce2c738c754af1604d5362c9de72_0/model_087bce2c738c754af1604d5362c9de72_0_with_bg_0.png,1.0000,1.0000
model_087bce2c738c754af1604d5362c9de72_0/model_087bce2c738c754af1604d5362c9de72_0_with_bg_1.png,0.9816,0.4908
model_09755d63f51b0c9ba8bd34470103c94f_0/model_09755d63f51b0c9ba8bd34470103c94f_0_with_bg_0.png,0.9978,0.4989
model_09755d63f51b0c9ba8bd34470103c94f_0/model_09755d63f51b0c9ba8bd34470103c94f_0_with_bg_2.png,1.0000,1.0000
model_09755d63f51b0c9ba8bd34470103c94f_0/model_09755d63f51b0c9ba8bd34470103c94f_0_with_bg_4.png,0.8790,0.3451
model_09b3f5cbef5e4b96ffb433cc82097e30_0/model_09b3f5cbef5e4b96ffb433cc82097e30_0_with_bg_0.png,1.0000,1.0000
model_09b3f5cbef5e4b96ffb433cc82097e30_0/model_09b3f5cbef5e4b96ffb433cc82097e30_0_with_bg_1.png,0.9553,0.5069
model_09b3f5cbef5e4b96ffb433cc82097e30_0/model_09b3f5cbef5e4b96ffb433cc82097e30_0_with_bg_2.png,1.0000,1.0000
model_0a0cec5460ba8ca45f986afcc172af96_0/model_0a0cec5460ba8ca45f986afcc172af96_0_with_bg_0.png,0.9977,0.4989
model_0a5872ca0c2a13b0bc9b7f2d773488a1_0/model_0a5872ca0c2a13b0bc9b7f2d773488a1_0_with_bg_1.png,0.9975,0.4987
model_0a5872ca0c2a13b0bc9b7f2d773488a1_0/model_0a5872ca0c2a13b0bc9b7f2d773488a1_0_with_bg_2.png,1.0000,1.0000
model_0a5872ca0c2a13b0bc9b7f2d773488a1_0/model_0a5872ca0c2a13b0bc9b7f2d773488a1_0_with_bg_4.png,1.0000,1.0000
model_10600673d961e95723c2f1fcc8a5b626_0/model_10600673d961e95723c2f1fcc8a5b626_0_with_bg_2.png,1.0000,1.0000
model_10600673d961e95723c2f1fcc8a5b626_0/model_10600673d961e95723c2f1fcc8a5b626_0_with_bg_4.png,0.9999,0.4999
model_108e0069bb6120572b9a9e842a040c27_0/model_108e0069bb6120572b9a9e842a040c27_0_with_bg_0.png,0.9605,0.8150
model_117169286fd95fdeda8a3fa1fc4abe30_0/model_117169286fd95fdeda8a3fa1fc4abe30_0_with_bg_1.png,1.0000,1.0000
model_117169286fd95fdeda8a3fa1fc4abe30_0/model_117169286fd95fdeda8a3fa1fc4abe30_0_with_bg_2.png,1.0000,1.0000
model_1458f2f5b5dba7f5dda0edb4a768074f_0/model_1458f2f5b5dba7f5dda0edb4a768074f_0_with_bg_1.png,0.9978,0.4989
model_14a84eb19a071f0162b7f5ed74af7a14_0/model_14a84eb19a071f0162b7f5ed74af7a14_0_with_bg_0.png,1.0000,1.0000
model_14a84eb19a071f0162b7f5ed74af7a14_0/model_14a84eb19a071f0162b7f5ed74af7a14_0_with_bg_1.png,1.0000,1.0000
model_14a84eb19a071f0162b7f5ed74af7a14_0/model_14a84eb19a071f0162b7f5ed74af7a14_0_with_bg_2.png,1.0000,1.0000
model_150b7c4055bc11942af78faccfce080f_0/model_150b7c4055bc11942af78faccfce080f_0_with_bg_0.png,1.0000,1.0000
model_150b7c4055bc11942af78faccfce080f_0/model_150b7c4055bc11942af78faccfce080f_0_with_bg_2.png,1.0000,1.0000
model_150b7c4055bc11942af78faccfce080f_0/model_150b7c4055bc11942af78faccfce080f_0_with_bg_3.png,1.0000,1.0000
model_150b7c4055bc11942af78faccfce080f_0/model_150b7c4055bc11942af78faccfce080f_0_with_bg_4.png,0.7814,0.3907
model_150b7c4055bc11942af78faccfce080f_0/model_150b7c4055bc11942af78faccfce080f_0_with_bg_5.png,1.0000,1.0000
model_15cc84a935e27f6b67b47de419bce534_0/model_15cc84a935e27f6b67b47de419bce534_0_with_bg_1.png,1.0000,1.0000
model_1a9a1fa0e7dac7b3e6f8e8c01fc814e8_0/model_1a9a1fa0e7dac7b3e6f8e8c01fc814e8_0_with_bg_0.png,1.0000,1.0000
model_1c7e3771366bca50c0d4de9d189f568d_0/model_1c7e3771366bca50c0d4de9d189f568d_0_with_bg_0.png,1.0000,1.0000
model_1c7e3771366bca50c0d4de9d189f568d_0/model_1c7e3771366bca50c0d4de9d189f568d_0_with_bg_1.png,1.0000,1.0000
model_1c7e3771366bca50c0d4de9d189f568d_0/model_1c7e3771366bca50c0d4de9d189f568d_0_with_bg_4.png,0.8454,0.4398
model_2101a629c020964df2930f8d1de94ed3_0/model_2101a629c020964df2930f8d1de94ed3_0_with_bg_2.png,0.7703,0.2568
model_2101a629c020964df2930f8d1de94ed3_0/model_2101a629c020964df2930f8d1de94ed3_0_with_bg_5.png,0.8051,0.4058
model_230b5a8c783a3ce1c9bfae3018d1d5cf_0/model_230b5a8c783a3ce1c9bfae3018d1d5cf_0_with_bg_0.png,0.9814,0.8891
model_230b5a8c783a3ce1c9bfae3018d1d5cf_0/model_230b5a8c783a3ce1c9bfae3018d1d5cf_0_with_bg_2.png,1.0000,1.0000
model_230b5a8c783a3ce1c9bfae3018d1d5cf_0/model_230b5a8c783a3ce1c9bfae3018d1d5cf_0_with_bg_3.png,0.9871,0.4935
model_230b5a8c783a3ce1c9bfae3018d1d5cf_0/model_230b5a8c783a3ce1c9bfae3018d1d5cf_0_with_bg_5.png,1.0000,1.0000
model_245acb175af8d38c604152598e5ea816_0/model_245acb175af8d38c604152598e5ea816_0_with_bg_1.png,1.0000,1.0000
model_245acb175af8d38c604152598e5ea816_0/model_245acb175af8d38c604152598e5ea816_0_with_bg_2.png,1.0000,1.0000
model_245acb175af8d38c604152598e5ea816_0/model_245acb175af8d38c604152598e5ea816_0_with_bg_4.png,1.0000,1.0000
model_245acb175af8d38c604152598e5ea816_0/model_245acb175af8d38c604152598e5ea816_0_with_bg_5.png,0.9576,0.4788
model_2466364ac95bd2da69ca7d80550758f9_0/model_2466364ac95bd2da69ca7d80550758f9_0_with_bg_1.png,0.9880,0.4940
model_2466364ac95bd2da69ca7d80550758f9_0/model_2466364ac95bd2da69ca7d80550758f9_0_with_bg_2.png,0.5757,0.3681
model_2466364ac95bd2da69ca7d80550758f9_0/model_2466364ac95bd2da69ca7d80550758f9_0_with_bg_3.png,1.0000,1.0000
model_2466364ac95bd2da69ca7d80550758f9_0/model_2466364ac95bd2da69ca7d80550758f9_0_with_bg_4.png,1.0000,1.0000
model_2466364ac95bd2da69ca7d80550758f9_0/model_2466364ac95bd2da69ca7d80550758f9_0_with_bg_5.png,1.0000,1.0000
model_2676c76c1004e5b2e1aafd76091d13b3_0/model_2676c76c1004e5b2e1aafd76091d13b3_0_with_bg_2.png,0.9835,0.4918
model_2738c64489b4c5cdfc396f8c0e459598_0/model_2738c64489b4c5cdfc396f8c0e459598_0_with_bg_1.png,0.9996,0.4998
model_2738c64489b4c5cdfc396f8c0e459598_0/model_2738c64489b4c5cdfc396f8c0e459598_0_with_bg_5.png,0.9123,0.5617
